ENSG00000000003	TSPAN6
ENSG00000178904	DPY19L3
ENSG00000178913	TAF7
ENSG00000178917	ZNF852
ENSG00000178921	PFAS
ENSG00000178922	HYI
ENSG00000178927	C17orf62
ENSG00000178934	LGALS7B
ENSG00000178935	ZNF552
ENSG00000178950	GAK
ENSG00000178951	ZBTB7A
ENSG00000178952	TUFM
ENSG00000178965	ERICH3
ENSG00000178966	RMI1
ENSG00000178971	CTC1
ENSG00000178974	FBXO34
ENSG00000178977	LINC00324
ENSG00000178980	SELENOW
ENSG00000178982	EIF3K
ENSG00000178988	MRFAP1L1
ENSG00000178996	SNX18
ENSG00000178999	AURKB
ENSG00000179010	MRFAP1
ENSG00000179021	C3orf38
ENSG00000179029	TMEM107
ENSG00000179041	RRS1
ENSG00000179044	EXOC3L1
ENSG00000179051	RCC2
ENSG00000179057	IGSF22
ENSG00000179066	AC020907.1
ENSG00000179071	CCDC89
ENSG00000179073	TAAR3P
ENSG00000179085	DPM3
ENSG00000179091	CYC1
ENSG00000179094	PER1
ENSG00000179104	TMTC2
ENSG00000179115	FARSA
ENSG00000179119	SPTY2D1
ENSG00000179131	AC073335.1
ENSG00000179134	SAMD4B
ENSG00000179144	GIMAP7
ENSG00000179148	ALOXE3
ENSG00000179151	EDC3
ENSG00000179152	TCAIM
ENSG00000179163	FUCA1
ENSG00000179165	PXT1
ENSG00000179168	GGN
ENSG00000179178	TMEM125
ENSG00000179195	ZNF664
ENSG00000179218	CALR
ENSG00000179222	MAGED1
ENSG00000179240	GVQW3
ENSG00000179241	LDLRAD3
ENSG00000179242	CDH4
ENSG00000179262	RAD23A
ENSG00000179271	GADD45GIP1
ENSG00000179284	DAND5
ENSG00000179292	TMEM151A
ENSG00000179295	PTPN11
ENSG00000179299	NSUN7
ENSG00000179331	RAB39A
ENSG00000179335	CLK3
ENSG00000179344	HLA-DQB1
ENSG00000179348	GATA2
ENSG00000179361	ARID3B
ENSG00000179362	HMGN2P46
ENSG00000179363	TMEM31
ENSG00000179364	PACS2
ENSG00000179387	ELMOD2
ENSG00000179388	EGR3
ENSG00000179397	CATSPERE
ENSG00000179403	VWA1
ENSG00000179406	LINC00174
ENSG00000179409	GEMIN4
ENSG00000179431	FJX1
ENSG00000179454	KLHL28
ENSG00000179456	ZBTB18
ENSG00000179476	C14orf28
ENSG00000179520	SLC17A8
ENSG00000179523	EIF3J-AS1
ENSG00000179526	SHARPIN
ENSG00000179528	LBX2
ENSG00000179532	DNHD1
ENSG00000179542	SLITRK4
ENSG00000179546	HTR1D
ENSG00000179562	GCC1
ENSG00000179564	LSMEM2
ENSG00000179583	CIITA
ENSG00000179588	ZFPM1
ENSG00000179593	ALOX15B
ENSG00000179598	PLD6
ENSG00000179604	CDC42EP4
ENSG00000179611	DGKZP1
ENSG00000179627	ZBTB42
ENSG00000179630	LACC1
ENSG00000179632	MAF1
ENSG00000179639	FCER1A
ENSG00000179673	RPRML
ENSG00000179674	ARL14
ENSG00000179698	WDR97
ENSG00000179715	PCED1B
ENSG00000179743	AL450998.2
ENSG00000179761	PIPOX
ENSG00000179766	ATP8B5P
ENSG00000179776	CDH5
ENSG00000179799	OR7E22P
ENSG00000179818	PCBP1-AS1
ENSG00000179820	MYADM
ENSG00000179832	MROH1
ENSG00000179833	SERTAD2
ENSG00000179841	AKAP5
ENSG00000179846	NKPD1
ENSG00000179855	GIPC3
ENSG00000179859	RNF227
ENSG00000179862	CITED4
ENSG00000179869	ABCA13
ENSG00000179873	NLRP11
ENSG00000179886	TIGD5
ENSG00000179889	PDXDC1
ENSG00000179902	C1orf194
ENSG00000179912	R3HDM2
ENSG00000179913	B3GNT3
ENSG00000179914	ITLN1
ENSG00000179918	SEPHS2
ENSG00000179921	GPBAR1
ENSG00000179922	ZNF784
ENSG00000179933	C14orf119
ENSG00000179941	BBS10
ENSG00000179943	FIZ1
ENSG00000179950	PUF60
ENSG00000179954	SSC5D
ENSG00000179958	DCTPP1
ENSG00000179965	ZNF771
ENSG00000179967	PPP1R14BP3
ENSG00000179978	AC140134.1
ENSG00000179981	TSHZ1
ENSG00000179988	PSTK
ENSG00000180008	SOCS4
ENSG00000180011	ZADH2
ENSG00000180015	AC093909.1
ENSG00000180035	ZNF48
ENSG00000180044	C3orf80
ENSG00000180061	TMEM150B
ENSG00000180066	C10orf91
ENSG00000180071	ANKRD18A
ENSG00000180089	TMEM86B
ENSG00000180096	SEPT1
ENSG00000180098	TRNAU1AP
ENSG00000180104	EXOC3
ENSG00000180113	TDRD6
ENSG00000180139	ACTA2-AS1
ENSG00000180155	LYNX1
ENSG00000180176	TH
ENSG00000180182	MED14
ENSG00000180185	FAHD1
ENSG00000180190	TDRP
ENSG00000180198	RCC1
ENSG00000180209	MYLPF
ENSG00000180211	FO393411.1
ENSG00000180221	TPT1P10
ENSG00000180228	PRKRA
ENSG00000180229	HERC2P3
ENSG00000180233	ZNRF2
ENSG00000180245	RRH
ENSG00000180251	SLC9A4
ENSG00000180257	ZNF816
ENSG00000180263	FGD6
ENSG00000180279	LINC01869
ENSG00000180304	OAZ2
ENSG00000180305	WFDC10A
ENSG00000180329	CCDC43
ENSG00000180340	FZD2
ENSG00000180346	TIGD2
ENSG00000180353	HCLS1
ENSG00000180354	MTURN
ENSG00000180357	ZNF609
ENSG00000180370	PAK2
ENSG00000180376	CCDC66
ENSG00000180383	DEFB124
ENSG00000180385	EMC3-AS1
ENSG00000180398	MCFD2
ENSG00000180423	HARBI1
ENSG00000180425	C11orf71
ENSG00000180447	GAS1
ENSG00000180448	ARHGAP45
ENSG00000180479	ZNF571
ENSG00000180481	GLIPR1L2
ENSG00000180488	MIGA1
ENSG00000180525	PRR26
ENSG00000180530	NRIP1
ENSG00000180532	ZSCAN4
ENSG00000180543	TSPYL5
ENSG00000180549	FUT7
ENSG00000180573	HIST1H2AC
ENSG00000180581	SRP9P1
ENSG00000180596	HIST1H2BC
ENSG00000180611	MB21D2
ENSG00000180626	ZNF594
ENSG00000180628	PCGF5
ENSG00000180638	SLC47A2
ENSG00000180667	YOD1
ENSG00000180673	EXOC5P1
ENSG00000180694	TMEM64
ENSG00000180712	LINC02363
ENSG00000180730	SHISA2
ENSG00000180745	CLRN3
ENSG00000180747	SMG1P3
ENSG00000180758	GPR157
ENSG00000180767	CHST13
ENSG00000180769	WDFY3-AS2
ENSG00000180773	SLC36A4
ENSG00000180776	ZDHHC20
ENSG00000180777	ANKRD30B
ENSG00000180785	OR51E1
ENSG00000180787	ZFP3
ENSG00000180817	PPA1
ENSG00000180818	HOXC10
ENSG00000180822	PSMG4
ENSG00000180855	ZNF443
ENSG00000180861	LINC01559
ENSG00000180867	PDIA3P1
ENSG00000180869	LINC01555
ENSG00000180879	SSR4
ENSG00000180881	CAPS2
ENSG00000180884	ZNF792
ENSG00000180891	CUEDC1
ENSG00000180900	SCRIB
ENSG00000180901	KCTD2
ENSG00000180902	D2HGDH
ENSG00000180914	OXTR
ENSG00000180917	CMTR2
ENSG00000180921	FAM83H
ENSG00000180938	ZNF572
ENSG00000180953	ST20
ENSG00000180957	PITPNB
ENSG00000180964	TCEAL8
ENSG00000180979	LRRC57
ENSG00000180992	MRPL14
ENSG00000180998	GPR137C
ENSG00000180999	C1orf105
ENSG00000181004	BBS12
ENSG00000181007	ZFP82
ENSG00000181016	LSMEM1
ENSG00000181019	NQO1
ENSG00000181026	AEN
ENSG00000181027	FKRP
ENSG00000181031	RPH3AL
ENSG00000181035	SLC25A42
ENSG00000181038	METTL23
ENSG00000181045	SLC26A11
ENSG00000181061	HIGD1A
ENSG00000181085	MAPK15
ENSG00000181090	EHMT1
ENSG00000181097	AC105219.1
ENSG00000181104	F2R
ENSG00000181109	OR52P1P
ENSG00000181123	AC004832.1
ENSG00000181126	HLA-V
ENSG00000181135	ZNF707
ENSG00000181163	NPM1
ENSG00000181191	PJA1
ENSG00000181192	DHTKD1
ENSG00000181218	HIST3H2A
ENSG00000181220	ZNF746
ENSG00000181222	POLR2A
ENSG00000181240	SLC25A41
ENSG00000181264	TMEM136
ENSG00000181274	FRAT2
ENSG00000181284	TMEM102
ENSG00000181315	ZNF322
ENSG00000181322	NME9
ENSG00000181350	LRRC75A
ENSG00000181359	HSP90AA6P
ENSG00000181374	CCL13
ENSG00000181378	CFAP65
ENSG00000181381	DDX60L
ENSG00000181396	OGFOD3
ENSG00000181404	WASHC1
ENSG00000181409	AATK
ENSG00000181444	ZNF467
ENSG00000181450	ZNF678
ENSG00000181458	TMEM45A
ENSG00000181467	RAP2B
ENSG00000181472	ZBTB2
ENSG00000181481	RNF135
ENSG00000181513	ACBD4
ENSG00000181523	SGSH
ENSG00000181524	RPL24P4
ENSG00000181544	FANCB
ENSG00000181555	SETD2
ENSG00000181577	C6orf223
ENSG00000181588	MEX3D
ENSG00000181610	MRPS23
ENSG00000181619	GPR135
ENSG00000181631	P2RY13
ENSG00000181634	TNFSF15
ENSG00000181638	ZFP41
ENSG00000181649	PHLDA2
ENSG00000181652	ATG9B
ENSG00000181666	HKR1
ENSG00000181690	PLAG1
ENSG00000181704	YIPF6
ENSG00000181722	ZBTB20
ENSG00000181741	FDX1P1
ENSG00000181744	C3orf58
ENSG00000181751	C5orf30
ENSG00000181754	AMIGO1
ENSG00000181773	GPR3
ENSG00000181778	TMEM252
ENSG00000181788	SIAH2
ENSG00000181789	COPG1
ENSG00000181790	ADGRB1
ENSG00000181798	LINC00471
ENSG00000181804	SLC9A9
ENSG00000181817	LSM10
ENSG00000181826	RELL1
ENSG00000181827	RFX7
ENSG00000181830	SLC35C1
ENSG00000181847	TIGIT
ENSG00000181852	RNF41
ENSG00000181856	SLC2A4
ENSG00000181873	IBA57
ENSG00000181885	CLDN7
ENSG00000181894	ZNF329
ENSG00000181896	ZNF101
ENSG00000181904	C5orf24
ENSG00000181915	ADO
ENSG00000181924	COA4
ENSG00000181929	PRKAG1
ENSG00000181938	GINS3
ENSG00000181982	CCDC149
ENSG00000181991	MRPS11
ENSG00000181995	LINC00301
ENSG00000182004	SNRPE
ENSG00000182010	RTKN2
ENSG00000182022	CHST15
ENSG00000182050	MGAT4C
ENSG00000182054	IDH2
ENSG00000182077	PTCHD3
ENSG00000182087	TMEM259
ENSG00000182093	WRB
ENSG00000182095	TNRC18
ENSG00000182103	FAM181B
ENSG00000182107	TMEM30B
ENSG00000182108	DEXI
ENSG00000182117	NOP10
ENSG00000182118	FAM89A
ENSG00000182132	KCNIP1
ENSG00000182134	TDRKH
ENSG00000182141	ZNF708
ENSG00000182149	IST1
ENSG00000182150	ERCC6L2
ENSG00000182154	MRPL41
ENSG00000182158	CREB3L2
ENSG00000182162	P2RY8
ENSG00000182165	TP53TG1
ENSG00000182168	UNC5C
ENSG00000182173	TSEN54
ENSG00000182175	RGMA
ENSG00000182179	UBA7
ENSG00000182180	MRPS16
ENSG00000182185	RAD51B
ENSG00000182187	CRYGB
ENSG00000182196	ARL6IP4
ENSG00000182197	EXT1
ENSG00000182199	SHMT2
ENSG00000182208	MOB2
ENSG00000182218	HHIPL1
ENSG00000182220	ATP6AP2
ENSG00000182224	CYB5D1
ENSG00000182240	BACE2
ENSG00000182247	UBE2E2
ENSG00000182253	SYNM
ENSG00000182264	IZUMO1
ENSG00000182272	B4GALNT4
ENSG00000182287	AP1S2
ENSG00000182307	C8orf33
ENSG00000182308	DCAF4L1
ENSG00000182310	SPACA6
ENSG00000182318	ZSCAN22
ENSG00000182324	KCNJ14
ENSG00000182325	FBXL6
ENSG00000182326	C1S
ENSG00000182327	GLTPD2
ENSG00000182333	LIPF
ENSG00000182347	PDSS1P1
ENSG00000182352	C17orf77
ENSG00000182359	KBTBD3
ENSG00000182362	YBEY
ENSG00000182372	CLN8
ENSG00000182378	PLCXD1
ENSG00000182383	RPL27AP5
ENSG00000182389	CACNB4
ENSG00000182400	TRAPPC6B
ENSG00000182405	PGBD4
ENSG00000182446	NPLOC4
ENSG00000182463	TSHZ2
ENSG00000182472	CAPN12
ENSG00000182473	EXOC7
ENSG00000182481	KPNA2
ENSG00000182484	WASH6P
ENSG00000182487	NCF1B
ENSG00000182489	XKRX
ENSG00000182492	BGN
ENSG00000182504	CEP97
ENSG00000182511	FES
ENSG00000182512	GLRX5
ENSG00000182518	FAM104B
ENSG00000182534	MXRA7
ENSG00000182541	LIMK2
ENSG00000182544	MFSD5
ENSG00000182551	ADI1
ENSG00000182552	RWDD4
ENSG00000182557	SPNS3
ENSG00000182568	SATB1
ENSG00000182575	NXPH3
ENSG00000182578	CSF1R
ENSG00000182580	EPHB3
ENSG00000182584	ACTL10
ENSG00000182586	LINC00334
ENSG00000182600	SNORC
ENSG00000182606	TRAK1
ENSG00000182612	TSPAN10
ENSG00000182613	OR2V2
ENSG00000182621	PLCB1
ENSG00000182628	SKA2
ENSG00000182636	NDN
ENSG00000182648	LINC01006
ENSG00000182652	OR4Q3
ENSG00000182667	NTM
ENSG00000182670	TTC3
ENSG00000182674	KCNB2
ENSG00000182676	PPP1R27
ENSG00000182685	BRICD5
ENSG00000182700	IGIP
ENSG00000182704	TSKU
ENSG00000182718	ANXA2
ENSG00000182742	HOXB4
ENSG00000182747	SLC35D3
ENSG00000182749	PAQR7
ENSG00000182752	PAPPA
ENSG00000182759	MAFA
ENSG00000182768	NGRN
ENSG00000182774	RPS17
ENSG00000182782	HCAR2
ENSG00000182791	CCDC87
ENSG00000182795	C1orf116
ENSG00000182796	TMEM198B
ENSG00000182809	CRIP2
ENSG00000182810	DDX28
ENSG00000182827	ACBD3
ENSG00000182831	C16orf72
ENSG00000182836	PLCXD3
ENSG00000182841	RRP7BP
ENSG00000182853	VMO1
ENSG00000182858	ALG12
ENSG00000182866	LCK
ENSG00000182871	COL18A1
ENSG00000182872	RBM10
ENSG00000182873	PRKCZ-AS1
ENSG00000182890	GLUD2
ENSG00000182899	RPL35A
ENSG00000182901	RGS7
ENSG00000182902	SLC25A18
ENSG00000182903	ZNF721
ENSG00000182916	TCEAL7
ENSG00000182919	C11orf54
ENSG00000182923	CEP63
ENSG00000182931	WFDC10B
ENSG00000182934	SRPRA
ENSG00000182938	OTOP3
ENSG00000182944	EWSR1
ENSG00000182950	ODF3L1
ENSG00000182952	HMGN4
ENSG00000182957	SPATA13
ENSG00000182963	GJC1
ENSG00000182973	CNOT10
ENSG00000182979	MTA1
ENSG00000182983	ZNF662
ENSG00000182985	CADM1
ENSG00000182986	ZNF320
ENSG00000182993	C12orf60
ENSG00000183010	PYCR1
ENSG00000183011	NAA38
ENSG00000183018	SPNS2
ENSG00000183020	AP2A2
ENSG00000183023	SLC8A1
ENSG00000183032	SLC25A21
ENSG00000183044	ABAT
ENSG00000183048	SLC25A10
ENSG00000183049	CAMK1D
ENSG00000183055	FAM133CP
ENSG00000183060	LYSMD4
ENSG00000183066	WBP2NL
ENSG00000183077	AFMID
ENSG00000183087	GAS6
ENSG00000183090	FREM3
ENSG00000183091	NEB
ENSG00000183092	BEGAIN
ENSG00000183098	GPC6
ENSG00000183111	ARHGEF37
ENSG00000183122	OR2A3P
ENSG00000183134	PTGDR2
ENSG00000183137	CEP57L1
ENSG00000183148	ANKRD20A2
ENSG00000183150	GPR19
ENSG00000183155	RABIF
ENSG00000183160	TMEM119
ENSG00000183161	FANCF
ENSG00000183172	SMDT1
ENSG00000183186	C2CD4C
ENSG00000183196	CHST6
ENSG00000183199	HSP90AB3P
ENSG00000183207	RUVBL2
ENSG00000183208	GDPGP1
ENSG00000183230	CTNNA3
ENSG00000183239	AL109615.1
ENSG00000183248	PRR36
ENSG00000183250	LINC01547
ENSG00000183255	PTTG1IP
ENSG00000183258	DDX41
ENSG00000183283	DAZAP2
ENSG00000183291	SELENOF
ENSG00000183307	TMEM121B
ENSG00000183308	AC005037.1
ENSG00000183309	ZNF623
ENSG00000183317	EPHA10
ENSG00000183323	CCDC125
ENSG00000183324	REC114
ENSG00000183337	BCOR
ENSG00000183340	JRKL
ENSG00000183346	CABCOCO1
ENSG00000183354	KIAA2026
ENSG00000183379	SYNDIG1L
ENSG00000183386	FHL3
ENSG00000183401	CCDC159
ENSG00000183421	RIPK4
ENSG00000183426	NPIPA1
ENSG00000183431	SF3A3
ENSG00000183444	OR7E38P
ENSG00000183458	AC138932.1
ENSG00000183463	URAD
ENSG00000183474	GTF2H2C
ENSG00000183475	ASB7
ENSG00000183479	TREX2
ENSG00000183484	GPR132
ENSG00000183486	MX2
ENSG00000183495	EP400
ENSG00000183496	MEX3B
ENSG00000183506	PI4KAP2
ENSG00000183508	FAM46C
ENSG00000183513	COA5
ENSG00000183520	UTP11
ENSG00000183527	PSMG1
ENSG00000183530	PRR14L
ENSG00000183535	COL18A1-AS1
ENSG00000183549	ACSM5
ENSG00000183562	AC131971.1
ENSG00000183569	SERHL2
ENSG00000183576	SETD3
ENSG00000183578	TNFAIP8L3
ENSG00000183579	ZNRF3
ENSG00000183597	TANGO2
ENSG00000183598	HIST2H3D
ENSG00000183604	SMG1P5
ENSG00000183605	SFXN4
ENSG00000183615	FAM167B
ENSG00000183617	MRPL54
ENSG00000183621	ZNF438
ENSG00000183624	HMCES
ENSG00000183628	DGCR6
ENSG00000183638	RP1L1
ENSG00000183647	ZNF530
ENSG00000183648	NDUFB1
ENSG00000183655	KLHL25
ENSG00000183665	TRMT12
ENSG00000183666	GUSBP1
ENSG00000183674	LINC00518
ENSG00000183682	BMP8A
ENSG00000183684	ALYREF
ENSG00000183688	RFLNB
ENSG00000183690	EFHC2
ENSG00000183696	UPP1
ENSG00000183718	TRIM52
ENSG00000183722	LHFPL6
ENSG00000183723	CMTM4
ENSG00000183726	TMEM50A
ENSG00000183734	ASCL2
ENSG00000183735	TBK1
ENSG00000183741	CBX6
ENSG00000183742	MACC1
ENSG00000183751	TBL3
ENSG00000183762	KREMEN1
ENSG00000183763	TRAIP
ENSG00000183765	CHEK2
ENSG00000183773	AIFM3
ENSG00000183778	B3GALT5
ENSG00000183779	ZNF703
ENSG00000183784	C9orf66
ENSG00000183793	NPIPA5
ENSG00000183801	OLFML1
ENSG00000183807	FAM162B
ENSG00000183808	RBM12B
ENSG00000183814	LIN9
ENSG00000183826	BTBD9
ENSG00000183828	NUDT14
ENSG00000183833	MAATS1
ENSG00000183840	GPR39
ENSG00000183844	FAM3B
ENSG00000183853	KIRREL1
ENSG00000183856	IQGAP3
ENSG00000183864	TOB2
ENSG00000183873	SCN5A
ENSG00000183888	SRARP
ENSG00000183891	TTC32
ENSG00000183914	DNAH2
ENSG00000183918	SH2D1A
ENSG00000183921	SDR42E2
ENSG00000183935	HTR7P1
ENSG00000183943	PRKX
ENSG00000183955	KMT5A
ENSG00000183960	KCNH8
ENSG00000183963	SMTN
ENSG00000183971	NPW
ENSG00000183977	PP2D1
ENSG00000183978	COA3
ENSG00000183979	NPB
ENSG00000184005	ST6GALNAC3
ENSG00000184007	PTP4A2
ENSG00000184009	ACTG1
ENSG00000184012	TMPRSS2
ENSG00000184014	DENND5A
ENSG00000184047	DIABLO_2
ENSG00000184056	VPS33B
ENSG00000184060	ADAP2
ENSG00000184068	AL021453.1
ENSG00000184076	UQCR10
ENSG00000184083	FAM120C
ENSG00000184110	EIF3C
ENSG00000184113	CLDN5
ENSG00000184117	NIPSNAP1
ENSG00000184144	CNTN2
ENSG00000184154	LRTOMT
ENSG00000184160	ADRA2C
ENSG00000184162	NR2C2AP
ENSG00000184163	C1QTNF12
ENSG00000184164	CRELD2
ENSG00000184178	SCFD2
ENSG00000184182	UBE2F
ENSG00000184203	PPP1R2
ENSG00000184205	TSPYL2
ENSG00000184207	PGP
ENSG00000184208	C22orf46
ENSG00000184209	SNRNP35
ENSG00000184216	IRAK1
ENSG00000184220	CMSS1
ENSG00000184226	PCDH9
ENSG00000184227	ACOT1
ENSG00000184232	OAF
ENSG00000184254	ALDH1A3
ENSG00000184260	HIST2H2AC
ENSG00000184270	HIST2H2AB
ENSG00000184271	POU6F1
ENSG00000184277	TM2D3
ENSG00000184281	TSSC4
ENSG00000184292	TACSTD2
ENSG00000184293	CLECL1
ENSG00000184304	PRKD1
ENSG00000184305	CCSER1
ENSG00000184307	ZDHHC23
ENSG00000184313	MROH7
ENSG00000184319	RPL23AP82
ENSG00000184343	SRPK3
ENSG00000184347	SLIT3
ENSG00000184349	EFNA5
ENSG00000184357	HIST1H1B
ENSG00000184363	PKP3
ENSG00000184368	MAP7D2
ENSG00000184371	CSF1
ENSG00000184378	ACTRT3
ENSG00000184381	PLA2G6
ENSG00000184384	MAML2
ENSG00000184402	SS18L1
ENSG00000184414	IRS3P
ENSG00000184428	TOP1MT
ENSG00000184432	COPB2
ENSG00000184434	LRRC19
ENSG00000184436	THAP7
ENSG00000184441	AP001062.1
ENSG00000184445	KNTC1
ENSG00000184451	CCR10
ENSG00000184454	NCMAP
ENSG00000184465	WDR27
ENSG00000184470	TXNRD2
ENSG00000184481	FOXO4
ENSG00000184489	PTP4A3
ENSG00000184497	TMEM255B
ENSG00000184500	PROS1
ENSG00000184502	GAST
ENSG00000184508	HDDC3
ENSG00000184515	BEX5
ENSG00000184517	ZFP1
ENSG00000184530	C6orf58
ENSG00000184545	DUSP8
ENSG00000184557	SOCS3
ENSG00000184564	SLITRK6
ENSG00000184574	LPAR5
ENSG00000184575	XPOT
ENSG00000184584	TMEM173
ENSG00000184588	PDE4B
ENSG00000184599	FAM19A3
ENSG00000184602	SNN
ENSG00000184611	KCNH7
ENSG00000184619	KRBA2
ENSG00000184634	MED12
ENSG00000184635	ZNF93
ENSG00000184640	SEPT9
ENSG00000184661	CDCA2
ENSG00000184669	OR7E14P
ENSG00000184675	AMER1
ENSG00000184677	ZBTB40
ENSG00000184678	HIST2H2BE
ENSG00000184697	CLDN6
ENSG00000184708	EIF4ENIF1
ENSG00000184709	LRRC26
ENSG00000184716	SERINC4
ENSG00000184719	RNLS
ENSG00000184730	APOBR
ENSG00000184731	FAM110C
ENSG00000184743	ATL3
ENSG00000184752	NDUFA12
ENSG00000184785	SMIM10
ENSG00000184786	TCTE3
ENSG00000184787	UBE2G2
ENSG00000184788	SATL1
ENSG00000184792	OSBP2
ENSG00000184809	B3GALT5-AS1
ENSG00000184828	ZBTB7C
ENSG00000184831	APOO
ENSG00000184840	TMED9
ENSG00000184844	CYCSP45
ENSG00000184857	TMEM186
ENSG00000184860	SDR42E1
ENSG00000184863	RBM33
ENSG00000184867	ARMCX2
ENSG00000184887	BTBD6
ENSG00000184897	H1FX
ENSG00000184898	RBM43
ENSG00000184900	SUMO3
ENSG00000184903	IMMP2L
ENSG00000184916	JAG2
ENSG00000184922	FMNL1
ENSG00000184923	NUTM2A
ENSG00000184924	PTRHD1
ENSG00000184925	LCN12
ENSG00000184933	OR6A2
ENSG00000184939	ZFP90
ENSG00000184949	FAM227A
ENSG00000184956	MUC6
ENSG00000184967	NOC4L
ENSG00000184979	USP18
ENSG00000184983	NDUFA6
ENSG00000184984	CHRM5
ENSG00000184985	SORCS2
ENSG00000184986	TMEM121
ENSG00000184988	TMEM106A
ENSG00000184990	SIVA1
ENSG00000184992	BRI3BP
ENSG00000185000	DGAT1
ENSG00000185002	RFX6
ENSG00000185008	ROBO2
ENSG00000185009	AP3M1
ENSG00000185010	F8
ENSG00000185015	CA13
ENSG00000185019	UBOX5
ENSG00000185022	MAFF
ENSG00000185024	BRF1
ENSG00000185033	SEMA4B
ENSG00000185043	CIB1
ENSG00000185046	ANKS1B
ENSG00000185049	NELFA
ENSG00000185052	SLC24A3
ENSG00000185055	EFCAB10
ENSG00000185085	INTS5
ENSG00000185088	RPS27L
ENSG00000185090	MANEAL
ENSG00000185100	ADSSL1
ENSG00000185101	ANO9
ENSG00000185104	FAF1
ENSG00000185105	MYADML2
ENSG00000185112	FAM43A
ENSG00000185115	NSMCE3
ENSG00000185122	HSF1
ENSG00000185127	C6orf120
ENSG00000185129	PURA
ENSG00000185130	HIST1H2BL
ENSG00000185133	INPP5J
ENSG00000185155	MIXL1
ENSG00000185156	MFSD6L
ENSG00000185158	LRRC37B
ENSG00000185163	DDX51
ENSG00000185164	NOMO2
ENSG00000185168	LINC00482
ENSG00000185187	SIGIRR
ENSG00000185189	NRBP2
ENSG00000185198	PRSS57
ENSG00000185201	IFITM2
ENSG00000185215	TNFAIP2
ENSG00000185219	ZNF445
ENSG00000185220	PGBD2
ENSG00000185222	TCEAL9
ENSG00000185236	RAB11B
ENSG00000185238	PRMT3
ENSG00000185246	PRPF39
ENSG00000185247	MAGEA11
ENSG00000185250	PPIL6
ENSG00000185252	ZNF74
ENSG00000185261	KIAA0825
ENSG00000185262	UBALD2
ENSG00000185267	CDNF
ENSG00000185269	NOTUM
ENSG00000185275	CD24P4
ENSG00000185278	ZBTB37
ENSG00000185290	NUPR2
ENSG00000185291	IL3RA
ENSG00000185298	CCDC137
ENSG00000185303	SFTPA2
ENSG00000185305	ARL15
ENSG00000185324	CDK10
ENSG00000185332	TMEM105
ENSG00000185338	SOCS1
ENSG00000185339	TCN2
ENSG00000185340	GAS2L1
ENSG00000185344	ATP6V0A2
ENSG00000185345	PRKN
ENSG00000185347	TEDC1
ENSG00000185359	HGS
ENSG00000185361	TNFAIP8L1
ENSG00000185379	RAD51D
ENSG00000185386	MAPK11
ENSG00000185404	SP140L
ENSG00000185414	MRPL30
ENSG00000185418	TARSL2
ENSG00000185420	SMYD3
ENSG00000185432	METTL7A
ENSG00000185436	IFNLR1
ENSG00000185437	SH3BGR
ENSG00000185442	FAM174B
ENSG00000185453	ZSWIM9
ENSG00000185467	KPNA7
ENSG00000185475	TMEM179B
ENSG00000185477	GPRIN3
ENSG00000185480	PARPBP
ENSG00000185482	STAC3
ENSG00000185483	ROR1
ENSG00000185485	SDHAP1
ENSG00000185495	AC138393.1
ENSG00000185499	MUC1
ENSG00000185504	FAAP100
ENSG00000185507	IRF7
ENSG00000185513	L3MBTL1
ENSG00000185515	BRCC3
ENSG00000185518	SV2B
ENSG00000185519	FAM131C
ENSG00000185522	LMNTD2
ENSG00000185527	PDE6G
ENSG00000185532	PRKG1
ENSG00000185551	NR2F2
ENSG00000185561	TLCD2
ENSG00000185565	LSAMP
ENSG00000185567	AHNAK2
ENSG00000185585	OLFML2A
ENSG00000185591	SP1
ENSG00000185596	WASH3P
ENSG00000185607	ACTBP7
ENSG00000185608	MRPL40
ENSG00000185614	FAM212A
ENSG00000185615	PDIA2
ENSG00000185619	PCGF3
ENSG00000185621	LMLN
ENSG00000185624	P4HB
ENSG00000185627	PSMD13
ENSG00000185630	PBX1
ENSG00000185633	NDUFA4L2
ENSG00000185641	AC034236.1
ENSG00000185650	ZFP36L1
ENSG00000185651	UBE2L3
ENSG00000185652	NTF3
ENSG00000185658	BRWD1
ENSG00000185664	PMEL
ENSG00000185666	SYN3
ENSG00000185668	POU3F1
ENSG00000185669	SNAI3
ENSG00000185670	ZBTB3
ENSG00000185684	EP400P1
ENSG00000185689	C6orf201
ENSG00000185697	MYBL1
ENSG00000185710	SMG1P4
ENSG00000185716	MOSMO
ENSG00000185721	DRG1
ENSG00000185722	ANKFY1
ENSG00000185728	YTHDF3
ENSG00000185730	ZNF696
ENSG00000185736	ADARB2
ENSG00000185742	C11orf87
ENSG00000185745	IFIT1
ENSG00000185753	CXorf38
ENSG00000185761	ADAMTSL5
ENSG00000185774	KCNIP4
ENSG00000185787	MORF4L1
ENSG00000185798	WDR53
ENSG00000185800	DMWD
ENSG00000185803	SLC52A2
ENSG00000185808	PIGP
ENSG00000185811	IKZF1
ENSG00000185813	PCYT2
ENSG00000185825	BCAP31
ENSG00000185829	ARL17A
ENSG00000185834	RPL12P4
ENSG00000185837	HDHD5-AS1
ENSG00000185838	GNB1L
ENSG00000185839	AL035411.1
ENSG00000185862	EVI2B
ENSG00000185864	NPIPB4
ENSG00000185869	ZNF829
