ENSG00000000003	TSPAN6
ENSG00000280010	AP001350.2
ENSG00000280020	AC116407.3
ENSG00000280023	AD000813.1
ENSG00000280033	AC116407.4
ENSG00000280036	AC020661.4
ENSG00000280039	RN7SKP23
ENSG00000280046	AC104581.4
ENSG00000280047	AC091825.1
ENSG00000280055	TMEM75
ENSG00000280057	AL022069.2
ENSG00000280063	AC012676.5
ENSG00000280067	AC023818.1
ENSG00000280069	AC127024.8
ENSG00000280070	AL049833.3
ENSG00000280077	AL353763.2
ENSG00000280078	AC016526.3
ENSG00000280088	AC126474.2
ENSG00000280099	AL603750.1
ENSG00000280106	AC008555.8
ENSG00000280109	PLAC4
ENSG00000280119	AC093642.2
ENSG00000280120	AC073857.1
ENSG00000280122	AC016168.3
ENSG00000280123	AC023632.6
ENSG00000280128	AL662795.1
ENSG00000280132	AC026471.6
ENSG00000280136	AC240565.1
ENSG00000280138	AC027290.2
ENSG00000280143	AP000892.3
ENSG00000280160	AC135050.7
ENSG00000280162	AL136531.3
ENSG00000280163	AC040160.2
ENSG00000280184	AL023806.3
ENSG00000280187	AC022107.1
ENSG00000280193	AC132219.2
ENSG00000280194	AD000864.1
ENSG00000280195	AC245140.2
ENSG00000280202	AC005831.1
ENSG00000280206	AC026401.3
ENSG00000280208	GGT4P
ENSG00000280211	AC106886.4
ENSG00000280217	AC126564.1
ENSG00000280219	AC093908.1
ENSG00000280239	AC011498.7
ENSG00000280269	AP000577.1
ENSG00000280276	AC009229.4
ENSG00000280287	AC131212.3
ENSG00000280300	AC117503.4
ENSG00000280302	AP005264.7
ENSG00000280303	ERICD
ENSG00000280310	AC092437.1
ENSG00000280326	AC067931.2
ENSG00000280327	Z97633.1
ENSG00000280332	AC020917.4
ENSG00000280347	AC000123.3
ENSG00000280369	AC012640.5
ENSG00000280374	AC019080.5
ENSG00000280376	AC012186.3
ENSG00000280383	Z95331.1
ENSG00000280385	AP000648.3
ENSG00000280388	AC006330.1
ENSG00000280399	AC022497.1
ENSG00000280407	AC132872.4
ENSG00000280408	AC032044.2
ENSG00000280411	IGHV1-69D
ENSG00000280417	AC096887.2
ENSG00000280420	AC005355.2
ENSG00000280433	FP565260.7
ENSG00000280435	AC006058.4
ENSG00000280440	AC002064.3
ENSG00000280445	AL049536.1
ENSG00000280587	LINC01348
ENSG00000280594	BTG3-AS1
ENSG00000280620	SCAANT1
ENSG00000280649	AC245100.8
ENSG00000280670	CCDC163
ENSG00000280734	LINC01232
ENSG00000280789	PAGR1
ENSG00000280798	LINC00294
ENSG00000280828	AC090114.3
ENSG00000280832	GSEC
ENSG00000280987	MATR3
ENSG00000281005	LINC00921
ENSG00000281021	AL078581.3
ENSG00000281026	N4BP2L2-IT2
ENSG00000281091	AL606763.1
ENSG00000281100	AC105749.1
ENSG00000281103	TRG-AS1
ENSG00000281128	PTENP1-AS
ENSG00000281156	MIR3651
ENSG00000281183	NPTN-IT1
ENSG00000281195	AC007878.1
ENSG00000281207	SLFNL1-AS1
ENSG00000281332	LINC00997
ENSG00000281344	HELLPAR
ENSG00000281357	ARRDC3-AS1
ENSG00000281376	ABALON
ENSG00000281383	FP671120.4
ENSG00000281398	SNHG4
ENSG00000281404	LINC01176
ENSG00000281420	AP001052.1
ENSG00000281501	SEPSECS-AS1
ENSG00000281530	DGCR12
ENSG00000281571	AC241585.3
ENSG00000281649	EBLN3P
ENSG00000281691	RBM5-AS1
ENSG00000281896	AC018638.8
ENSG00000281903	LINC02246
ENSG00000281912	LINC01144
ENSG00000282034	AC106886.5
ENSG00000282100	HSP90AB4P
ENSG00000282317	AL451007.2
ENSG00000282386	AL358472.4
ENSG00000282458	WASH5P
ENSG00000282608	ADORA3
ENSG00000282826	FRG1CP
ENSG00000282851	BISPR
ENSG00000282855	AC093591.3
ENSG00000282860	AC084035.1
ENSG00000282885	AL627171.2
ENSG00000282904	AC107398.4
ENSG00000282907	Z98883.1
ENSG00000282933	RHOXF1P3
ENSG00000282936	AC004706.4
ENSG00000282961	PRNCR1
ENSG00000282977	PCBP2-OT1
ENSG00000282978	AC110994.2
ENSG00000282988	AL031777.3
ENSG00000282995	FRG1EP
ENSG00000283005	CDC27P3
ENSG00000283023	AC116618.1
ENSG00000283036	LINC01988
ENSG00000283041	AC008038.1
ENSG00000283044	AL391597.1
ENSG00000283047	CU459211.1
ENSG00000283050	GTF2IP12
ENSG00000283064	AL353759.1
ENSG00000283078	AL137077.2
ENSG00000283098	AL132857.2
ENSG00000283103	AC010642.2
ENSG00000283122	HYMAI
ENSG00000283128	AC009403.2
ENSG00000283148	AC137936.1
ENSG00000283196	AC006453.2
ENSG00000283341	AC068205.2
ENSG00000283403	AC005394.2
ENSG00000283429	MIR1244-3
ENSG00000283445	AL136985.3
ENSG00000283475	MIR1244-4
ENSG00000283480	AL512380.2
ENSG00000283491	AC017104.5
ENSG00000283498	MIR1244-2
ENSG00000283517	AC005144.1
ENSG00000283525	AC005622.1
ENSG00000283537	AC073264.3
ENSG00000283646	LINC02009
ENSG00000283683	MYOCOS
ENSG00000283761	AC118553.2
ENSG00000283839	AC096667.1
ENSG00000283930	AL117339.5
ENSG00000283959	AP002851.1
ENSG00000284024	HSPA14
ENSG00000284052	AC006460.2
ENSG00000284138	AC099795.2
ENSG00000284237	AL356275.1
ENSG00000284292	AC004922.1
ENSG00000284308	C2orf81
ENSG00000284428	AC092329.4
ENSG00000284491	THSD8
ENSG00000284512	AC092718.8
ENSG00000284513	AC006063.2
ENSG00000284526	AC015802.6
ENSG00000284602	AL031432.4
ENSG00000284606	AC105233.5
ENSG00000284624	AC092902.5
ENSG00000284630	AP000553.5
ENSG00000284634	AC092821.3
ENSG00000284642	AL139424.2
ENSG00000284653	AL357509.1
ENSG00000284657	AL031432.5
ENSG00000284669	AC092053.3
ENSG00000284677	AL031985.4
ENSG00000284681	AC007240.1
ENSG00000284691	AC073111.5
ENSG00000284707	AC079781.5
ENSG00000284713	AP003071.5
ENSG00000284723	OR8S1
ENSG00000284735	AL139424.3
ENSG00000284737	BX649567.1
ENSG00000284738	AL358472.5
ENSG00000284740	AL645728.2
ENSG00000284753	EEF1AKMT4
ENSG00000284770	TBCE_2
ENSG00000284773	AC114490.3
ENSG00000284783	AC091057.4
ENSG00000284846	AL355981.1
ENSG00000284879	AC133644.3
ENSG00000284906	AC091057.5
ENSG00000284946	AC068831.7
ENSG00000284954	AL662884.3
ENSG00000284959	AC007262.2
ENSG00000284976	BX255925.3
ENSG00000284999	AL591518.1
ENSG00000285018	AC245140.3
ENSG00000285035	AC091057.6
ENSG00000285053	TBCE
ENSG00000285080	AC068724.3
ENSG00000285103	AL451123.1
ENSG00000285130	AL358113.1
ENSG00000285177	AL357556.4
ENSG00000285188	AC008397.2
ENSG00000285190	AC018754.1
ENSG00000285219	AL591485.1
ENSG00000285230	RALY-AS1
ENSG00000285257	AL157893.1
ENSG00000285258	ATXN7
ENSG00000285278	AL138885.3
ENSG00000285287	AL354855.1
ENSG00000285331	AC010999.3
ENSG00000285361	AL844170.1
ENSG00000285399	AC104162.2
ENSG00000285407	AL033530.1
ENSG00000285410	GABPB1-IT1
ENSG00000285417	BX571818.1
ENSG00000285420	AC011342.1
ENSG00000285437	POLR2J3_2
ENSG00000285441	SOD2_2
ENSMUSG00000000001	Gnai3
ENSMUSG00000000028	Cdc45
ENSMUSG00000000037	Scml2
ENSMUSG00000000049	Apoh
ENSMUSG00000000056	Narf
ENSMUSG00000000058	Cav2
ENSMUSG00000000078	Klf6
ENSMUSG00000000085	Scmh1
ENSMUSG00000000088	Cox5a
ENSMUSG00000000094	Tbx4
ENSMUSG00000000103	Zfy2
ENSMUSG00000000120	Ngfr
ENSMUSG00000000125	Wnt3
ENSMUSG00000000127	Fer
ENSMUSG00000000131	Xpo6
ENSMUSG00000000134	Tfe3
ENSMUSG00000000142	Axin2
ENSMUSG00000000148	Brat1
ENSMUSG00000000149	Gna12
ENSMUSG00000000154	Slc22a18
ENSMUSG00000000167	Pih1d2
ENSMUSG00000000168	Dlat
ENSMUSG00000000171	Sdhd
ENSMUSG00000000184	Ccnd2
ENSMUSG00000000194	Gpr107
ENSMUSG00000000204	Slfn4
ENSMUSG00000000244	Tspan32
ENSMUSG00000000247	Lhx2
ENSMUSG00000000253	Gmpr
ENSMUSG00000000266	Mid2
ENSMUSG00000000275	Trim25
ENSMUSG00000000276	Dgke
ENSMUSG00000000278	Scpep1
ENSMUSG00000000282	Mnt
ENSMUSG00000000290	Itgb2
ENSMUSG00000000295	Hddc2
ENSMUSG00000000296	Tpd52l1
ENSMUSG00000000301	Pemt
ENSMUSG00000000305	Cdh4
ENSMUSG00000000317	Bcl6b
ENSMUSG00000000318	Clec10a
ENSMUSG00000000325	Arvcf
ENSMUSG00000000326	Comt
ENSMUSG00000000339	Rtca
ENSMUSG00000000340	Dbt
ENSMUSG00000000346	Dazap2
ENSMUSG00000000355	Mcts1
ENSMUSG00000000365	Rnf17
ENSMUSG00000000374	Trappc10
ENSMUSG00000000378	Ccm2
ENSMUSG00000000384	Tbrg4
ENSMUSG00000000386	Mx1
ENSMUSG00000000399	Ndufa9
ENSMUSG00000000402	Egfl6
ENSMUSG00000000409	Lck
ENSMUSG00000000411	Tssk3
ENSMUSG00000000420	Galnt1
ENSMUSG00000000439	Mkrn2
ENSMUSG00000000440	Pparg
ENSMUSG00000000441	Raf1
ENSMUSG00000000486	Sept1
ENSMUSG00000000530	Acvrl1
ENSMUSG00000000532	Acvr1b
ENSMUSG00000000538	Tom1l2
ENSMUSG00000000552	Zfp385a
ENSMUSG00000000555	Itga5
ENSMUSG00000000561	Wdr77
ENSMUSG00000000562	Adora3
ENSMUSG00000000563	Atp5f1
ENSMUSG00000000567	Sox9
ENSMUSG00000000568	Hnrnpd
ENSMUSG00000000579	Dynlt1c
ENSMUSG00000000581	C1d
ENSMUSG00000000594	Gm2a
ENSMUSG00000000600	Krit1
ENSMUSG00000000605	Clcn4
ENSMUSG00000000606	Vmn2r88
ENSMUSG00000000617	Grm6
ENSMUSG00000000627	Sema4f
ENSMUSG00000000628	Hk2
ENSMUSG00000000631	Myo18a
ENSMUSG00000000632	Sez6
ENSMUSG00000000673	Haao
ENSMUSG00000000682	Cd52
ENSMUSG00000000690	Hoxb6
ENSMUSG00000000708	Kat2b
ENSMUSG00000000711	Rab5b
ENSMUSG00000000730	Dnmt3l
ENSMUSG00000000731	Aire
ENSMUSG00000000732	Icosl
ENSMUSG00000000738	Spg7
ENSMUSG00000000739	Sult5a1
ENSMUSG00000000740	Rpl13
ENSMUSG00000000743	Chmp1a
ENSMUSG00000000751	Rpa1
ENSMUSG00000000753	Serpinf1
ENSMUSG00000000759	Tubgcp3
ENSMUSG00000000776	Polr3d
ENSMUSG00000000782	Tcf7
ENSMUSG00000000787	Ddx3x
ENSMUSG00000000794	Kcnn3
ENSMUSG00000000804	Usp32
ENSMUSG00000000805	Car4
ENSMUSG00000000811	Txnrd3
ENSMUSG00000000817	Fasl
ENSMUSG00000000823	Zfp512b
ENSMUSG00000000826	Dnajc5
ENSMUSG00000000827	Tpd52l2
ENSMUSG00000000838	Fmr1
ENSMUSG00000000861	Bcl11a
ENSMUSG00000000876	Pxmp4
ENSMUSG00000000881	Dlg3
ENSMUSG00000000884	Gnb1l
ENSMUSG00000000902	Smarcb1
ENSMUSG00000000903	Vpreb3
ENSMUSG00000000915	Hip1r
ENSMUSG00000000916	Nsun5
ENSMUSG00000000934	Top1mt
ENSMUSG00000000942	Hoxa4
ENSMUSG00000000957	Mmp14
ENSMUSG00000000958	Slc7a7
ENSMUSG00000000959	Oxa1l
ENSMUSG00000000976	Heatr6
ENSMUSG00000000982	Ccl3
ENSMUSG00000001016	Ilf2
ENSMUSG00000001017	Chtop
ENSMUSG00000001018	Snapin
ENSMUSG00000001025	S100a6
ENSMUSG00000001036	Epn2
ENSMUSG00000001039	B9d1
ENSMUSG00000001052	Sec24b
ENSMUSG00000001053	N4bp3
ENSMUSG00000001054	Rmnd5b
ENSMUSG00000001056	Nhp2
ENSMUSG00000001062	Vps9d1
ENSMUSG00000001065	Zfp276
ENSMUSG00000001089	Luzp1
ENSMUSG00000001098	Kctd10
ENSMUSG00000001100	Poldip2
ENSMUSG00000001105	Ift20
ENSMUSG00000001120	Pcbp3
ENSMUSG00000001123	Lgals9
ENSMUSG00000001127	Araf
ENSMUSG00000001128	Cfp
ENSMUSG00000001131	Timp1
ENSMUSG00000001134	Uxt
ENSMUSG00000001143	Lman2l
ENSMUSG00000001150	Mcm3ap
ENSMUSG00000001151	Pcnt
ENSMUSG00000001156	Mxd1
ENSMUSG00000001157	Gmcl1
ENSMUSG00000001158	Snrnp27
ENSMUSG00000001173	Ocrl
ENSMUSG00000001175	Calm1
ENSMUSG00000001211	Agpat3
ENSMUSG00000001227	Sema6b
ENSMUSG00000001228	Uhrf1
ENSMUSG00000001229	Dpp9
ENSMUSG00000001248	Gramd1a
ENSMUSG00000001249	Hpn
ENSMUSG00000001270	Ckb
ENSMUSG00000001280	Sp1
ENSMUSG00000001281	Itgb7
ENSMUSG00000001285	Myg1
ENSMUSG00000001289	Pfdn5
ENSMUSG00000001300	Efnb2
ENSMUSG00000001305	Rrp15
ENSMUSG00000001313	Rnd2
ENSMUSG00000001323	Srr
ENSMUSG00000001334	Fndc5
ENSMUSG00000001348	Acp5
ENSMUSG00000001349	Cnn1
ENSMUSG00000001366	Fbxo9
ENSMUSG00000001376	Vps50
ENSMUSG00000001380	Hars
ENSMUSG00000001383	Zmat2
ENSMUSG00000001403	Ube2c
ENSMUSG00000001415	Smg5
ENSMUSG00000001416	Cct3
ENSMUSG00000001418	Glmp
ENSMUSG00000001419	Mef2d
ENSMUSG00000001420	Tmem79
ENSMUSG00000001424	Snd1
ENSMUSG00000001435	Col18a1
ENSMUSG00000001440	Kpnb1
ENSMUSG00000001441	Npepps
ENSMUSG00000001444	Tbx21
ENSMUSG00000001445	Mrpl10
ENSMUSG00000001467	Cyp51
ENSMUSG00000001472	Tcf25
ENSMUSG00000001473	Tubb6
ENSMUSG00000001482	Def8
ENSMUSG00000001493	Meox1
ENSMUSG00000001494	Sost
ENSMUSG00000001497	Pax9
ENSMUSG00000001504	Irx2
ENSMUSG00000001506	Col1a1
ENSMUSG00000001508	Sgca
ENSMUSG00000001517	Foxm1
ENSMUSG00000001518	Itfg2
ENSMUSG00000001521	Tulp3
ENSMUSG00000001524	Gtf2h4
ENSMUSG00000001525	Tubb5
ENSMUSG00000001542	Ell2
ENSMUSG00000001552	Jup
ENSMUSG00000001558	Klhl10
ENSMUSG00000001569	Nom1
ENSMUSG00000001576	Ergic1
ENSMUSG00000001588	Acap1
ENSMUSG00000001627	Ifrd1
ENSMUSG00000001630	Stk38l
ENSMUSG00000001632	Brpf1
ENSMUSG00000001642	Akr1b3
ENSMUSG00000001657	Hoxc8
ENSMUSG00000001665	Gstt3
ENSMUSG00000001666	Ddt
ENSMUSG00000001670	Tat
ENSMUSG00000001672	Marveld3
ENSMUSG00000001674	Ddx18
ENSMUSG00000001687	Ubl3
ENSMUSG00000001700	Gramd3
ENSMUSG00000001707	Eef1e1
ENSMUSG00000001729	Akt1
ENSMUSG00000001741	Il16
ENSMUSG00000001750	Tcirg1
ENSMUSG00000001751	Naglu
ENSMUSG00000001755	Ppat_2
ENSMUSG00000001761	Smo
ENSMUSG00000001763	Tspan33
ENSMUSG00000001767	Crnkl1
ENSMUSG00000001768	Rin2
ENSMUSG00000001773	Folh1
ENSMUSG00000001774	Chordc1
ENSMUSG00000001783	Rtcb
ENSMUSG00000001785	Pwp1
ENSMUSG00000001786	Fbxo7
ENSMUSG00000001794	Capns1
ENSMUSG00000001827	Folr1
ENSMUSG00000001829	Clpb
ENSMUSG00000001833	Sept7
ENSMUSG00000001844	Zdhhc4
ENSMUSG00000001847	Rac1
ENSMUSG00000001855	Nup214
ENSMUSG00000001865	Cpa3
ENSMUSG00000001870	Ltbp1
ENSMUSG00000001891	Ugp2
ENSMUSG00000001909	Trmt1
ENSMUSG00000001910	Nacc1
ENSMUSG00000001911	Nfix
ENSMUSG00000001918	Slc1a5
ENSMUSG00000001924	Uba1
ENSMUSG00000001930	Vwf
ENSMUSG00000001942	Siae
ENSMUSG00000001948	Spa17
ENSMUSG00000001962	Fam50a
ENSMUSG00000001964	Emd
ENSMUSG00000001983	Taco1
ENSMUSG00000001986	Gria3
ENSMUSG00000001988	Npas1
ENSMUSG00000001995	Sipa1l2
ENSMUSG00000001998	Ap4e1
ENSMUSG00000001999	Blvra
ENSMUSG00000002010	Idh3g
ENSMUSG00000002012	Pnck
ENSMUSG00000002014	Ssr4
ENSMUSG00000002015	Bcap31
ENSMUSG00000002017	Fam98a
ENSMUSG00000002028	Kmt2a
ENSMUSG00000002031	Ift46
ENSMUSG00000002033	Cd3g
ENSMUSG00000002043	Trappc6a
ENSMUSG00000002052	Supt6
ENSMUSG00000002055	Spag5
ENSMUSG00000002058	Unc119
ENSMUSG00000002059	Rab34
ENSMUSG00000002064	Sdf2
ENSMUSG00000002068	Ccne1
ENSMUSG00000002076	Hsf2bp
ENSMUSG00000002083	Bbc3
ENSMUSG00000002102	Psmc3
ENSMUSG00000002103	Acp2
ENSMUSG00000002104	Rapsn
ENSMUSG00000002105	Slc39a13
ENSMUSG00000002107	Celf2
ENSMUSG00000002108	Nr1h3
ENSMUSG00000002109	Ddb2
ENSMUSG00000002111	Spi1
ENSMUSG00000002129	Sf3a1
ENSMUSG00000002147	Stat6
ENSMUSG00000002190	Clgn
ENSMUSG00000002204	Napsa
ENSMUSG00000002205	Vrk3
ENSMUSG00000002210	Smg9
ENSMUSG00000002221	Paxip1
ENSMUSG00000002222	Rmnd5a
ENSMUSG00000002227	Mov10
ENSMUSG00000002228	Ppm1j
ENSMUSG00000002233	Rhoc
ENSMUSG00000002240	Prr27
ENSMUSG00000002257	Def6
ENSMUSG00000002265	Peg3
ENSMUSG00000002279	Lmf1
ENSMUSG00000002280	Narfl
ENSMUSG00000002289	Angptl4
ENSMUSG00000002297	Dbf4
ENSMUSG00000002307	Daxx
ENSMUSG00000002308	Cd320
ENSMUSG00000002319	Ipo4
ENSMUSG00000002320	Tm9sf1
ENSMUSG00000002324	Rec8
ENSMUSG00000002325	Irf9
ENSMUSG00000002326	Gmpr2
ENSMUSG00000002332	Dhrs1
ENSMUSG00000002341	Ncan
ENSMUSG00000002342	Tmem161a
ENSMUSG00000002345	Borcs8
ENSMUSG00000002365	Snx9
ENSMUSG00000002372	Ranbp3
ENSMUSG00000002379	Ndufa11
ENSMUSG00000002384	Bmp8b
ENSMUSG00000002395	Use1
ENSMUSG00000002396	Ocel1
ENSMUSG00000002409	Dyrk1b
ENSMUSG00000002413	Braf
ENSMUSG00000002416	Ndufb2
ENSMUSG00000002428	Hltf
ENSMUSG00000002455	Prpf6
ENSMUSG00000002458	Rgs19
ENSMUSG00000002475	Abhd3
ENSMUSG00000002477	Snrpd1
ENSMUSG00000002486	Tchp
ENSMUSG00000002489	Tiam1
ENSMUSG00000002496	Tsc2
ENSMUSG00000002524	Puf60
ENSMUSG00000002546	Golga2
ENSMUSG00000002550	Uck1
ENSMUSG00000002565	Scin
ENSMUSG00000002580	Mien1
ENSMUSG00000002602	Axl
ENSMUSG00000002608	Ccdc97
ENSMUSG00000002617	Zfp40
ENSMUSG00000002625	Akap8l
ENSMUSG00000002635	Pdcd2l
ENSMUSG00000002658	Gtf2f1
ENSMUSG00000002660	Clpp
ENSMUSG00000002661	Alkbh7
ENSMUSG00000002668	Dennd1c
ENSMUSG00000002679	Med6
ENSMUSG00000002688	Prkd1
ENSMUSG00000002699	Lcp2
ENSMUSG00000002718	Cse1l
ENSMUSG00000002728	Naa20
ENSMUSG00000002731	Prkra
ENSMUSG00000002732	Fkbp7
ENSMUSG00000002733	Plekha3
ENSMUSG00000002741	Ykt6
ENSMUSG00000002748	Baz1b
ENSMUSG00000002763	Pex6
ENSMUSG00000002767	Mrpl2
ENSMUSG00000002768	Mea1
ENSMUSG00000002771	Grin2d
ENSMUSG00000002778	Kdelr1
ENSMUSG00000002781	Tmem143
ENSMUSG00000002797	Ggct
ENSMUSG00000002799	Jag2
ENSMUSG00000002803	Btbd6
ENSMUSG00000002804	Nudt14
ENSMUSG00000002812	Flii
ENSMUSG00000002814	Top3a
ENSMUSG00000002820	Atg4d
ENSMUSG00000002825	Qtrt1
ENSMUSG00000002833	Hdgfl2
ENSMUSG00000002835	Chaf1a
ENSMUSG00000002844	Adprh
ENSMUSG00000002845	Tmem39a
ENSMUSG00000002846	Timmdc1
ENSMUSG00000002847	Pla1a
ENSMUSG00000002870	Mcm2
ENSMUSG00000002871	Tpra1
ENSMUSG00000002881	Nab1
ENSMUSG00000002885	Adgre5
ENSMUSG00000002897	Il17ra
ENSMUSG00000002900	Lamb1
ENSMUSG00000002908	Kcnn1
ENSMUSG00000002910	Arrdc2
ENSMUSG00000002944	Cd36
ENSMUSG00000002948	Map2k7
ENSMUSG00000002949	Timm44
ENSMUSG00000002957	Ap2a2
ENSMUSG00000002963	Pnkp
ENSMUSG00000002968	Med25
ENSMUSG00000002981	Clptm1
ENSMUSG00000002983	Relb
ENSMUSG00000002984	Tomm40
ENSMUSG00000002985	Apoe
ENSMUSG00000002996	Hbp1
ENSMUSG00000002997	Prkar2b
ENSMUSG00000003031	Cdkn1b
ENSMUSG00000003032	Klf4
ENSMUSG00000003033	Ap1m1
ENSMUSG00000003037	Rab8a
ENSMUSG00000003038	Hmgn2
ENSMUSG00000003039	Fam32a
ENSMUSG00000003051	Elf3
ENSMUSG00000003062	Stard3nl
ENSMUSG00000003068	Stk11
ENSMUSG00000003072	Atp5d
ENSMUSG00000003099	Ppp5c
ENSMUSG00000003119	Cdk12
ENSMUSG00000003123	Lipe
ENSMUSG00000003131	Pafah1b2
ENSMUSG00000003135	Cnot11
ENSMUSG00000003153	Slc2a3
ENSMUSG00000003154	Foxj2
ENSMUSG00000003161	Sri
ENSMUSG00000003166	Dgcr2
ENSMUSG00000003184	Irf3
ENSMUSG00000003190	Bcl2l12
ENSMUSG00000003198	Zfp959
ENSMUSG00000003199	Mpnd
ENSMUSG00000003200	Sh3gl1
ENSMUSG00000003206	Ebi3
ENSMUSG00000003208	Ccdc94
ENSMUSG00000003226	Ranbp2
ENSMUSG00000003228	Grk5
ENSMUSG00000003233	Dvl3
ENSMUSG00000003234	Abcf3
ENSMUSG00000003235	Eif2b5
ENSMUSG00000003269	Cyth2
ENSMUSG00000003271	Sult2b1
ENSMUSG00000003273	Car11
ENSMUSG00000003283	Hck
ENSMUSG00000003299	Mrpl4
ENSMUSG00000003308	Keap1
ENSMUSG00000003309	Ap1m2
ENSMUSG00000003316	Glg1
ENSMUSG00000003341	Atp8b3
ENSMUSG00000003344	Btbd2
ENSMUSG00000003345	Csnk1g2
ENSMUSG00000003346	Abhd17a
ENSMUSG00000003354	Ccdc65
ENSMUSG00000003360	Ddx23
ENSMUSG00000003363	Pld3
ENSMUSG00000003378	Grik5
ENSMUSG00000003379	Cd79a
ENSMUSG00000003380	Rabac1
ENSMUSG00000003382	Etv3
ENSMUSG00000003402	Prkcsh
ENSMUSG00000003410	Elavl3
ENSMUSG00000003420	Fcgrt
ENSMUSG00000003421	Nosip
ENSMUSG00000003423	Pih1d1
ENSMUSG00000003429	Rps11
ENSMUSG00000003435	Supt5
ENSMUSG00000003436	Dll3
ENSMUSG00000003437	Paf1
ENSMUSG00000003438	Timm50
ENSMUSG00000003444	Med29
ENSMUSG00000003452	Bicd1
ENSMUSG00000003458	Ncstn
ENSMUSG00000003464	Pex19
ENSMUSG00000003477	Inmt
ENSMUSG00000003484	Cyp4f18
ENSMUSG00000003500	Impdh1
ENSMUSG00000003518	Dusp3
ENSMUSG00000003526	Prodh
ENSMUSG00000003527	Dgcr14
ENSMUSG00000003528	Slc25a1
ENSMUSG00000003531	Dgcr6
ENSMUSG00000003534	Ddr1
ENSMUSG00000003541	Ier3
ENSMUSG00000003545	Fosb
ENSMUSG00000003546	Klc4
ENSMUSG00000003549	Ercc1
ENSMUSG00000003555	Cyp17a1
ENSMUSG00000003559	As3mt
ENSMUSG00000003573	Homer3
ENSMUSG00000003575	Crtc1
ENSMUSG00000003585	Sec14l2
ENSMUSG00000003604	Aven
ENSMUSG00000003617	Cp
ENSMUSG00000003623	Crot
ENSMUSG00000003644	Rps6ka1
ENSMUSG00000003657	Calb2
ENSMUSG00000003660	Snrnp200
ENSMUSG00000003662	Ciao1
ENSMUSG00000003680	Taf6l
ENSMUSG00000003721	Insig2
ENSMUSG00000003731	Kpna6
ENSMUSG00000003746	Man1a
ENSMUSG00000003752	Itpkc
ENSMUSG00000003762	Coq8b
ENSMUSG00000003778	Brd8
ENSMUSG00000003779	Kif20a
ENSMUSG00000003808	Farsa
ENSMUSG00000003809	Gcdh
ENSMUSG00000003810	Mast2
ENSMUSG00000003812	Dnase2a
ENSMUSG00000003813	Rad23a
ENSMUSG00000003814	Calr
ENSMUSG00000003824	Syce2
ENSMUSG00000003847	Nfat5
ENSMUSG00000003848	Nob1
ENSMUSG00000003849	Nqo1
ENSMUSG00000003865	Gys1
ENSMUSG00000003868	Ruvbl2
ENSMUSG00000003873	Bax
ENSMUSG00000003882	Il7r
ENSMUSG00000003923	Tfam
ENSMUSG00000003929	Zfp81
ENSMUSG00000003934	Efnb3
ENSMUSG00000003949	Hlf
ENSMUSG00000003955	Fam162a
ENSMUSG00000003970	Rpl8
ENSMUSG00000003974	Grm3
ENSMUSG00000003992	Ssbp2
ENSMUSG00000004018	Fancl
ENSMUSG00000004032	Gstm5
ENSMUSG00000004035	Gstm7
ENSMUSG00000004040	Stat3
ENSMUSG00000004043	Stat5a
ENSMUSG00000004054	Map3k11
ENSMUSG00000004056	Akt2
ENSMUSG00000004069	Dnaja3
ENSMUSG00000004070	Hmox2
ENSMUSG00000004071	Cdip1
ENSMUSG00000004085	Map3k20
ENSMUSG00000004096	Cwc15
ENSMUSG00000004098	Col5a3
ENSMUSG00000004099	Dnmt1
ENSMUSG00000004100	Ppan
ENSMUSG00000004105	Angptl2
ENSMUSG00000004110	Cacna1e
ENSMUSG00000004127	Trmt10a
ENSMUSG00000004151	Etv1
ENSMUSG00000004187	Kifc2
ENSMUSG00000004207	Psap
ENSMUSG00000004221	Ikbkg
ENSMUSG00000004233	Wars2
ENSMUSG00000004263	Atn1
ENSMUSG00000004264	Phb2
ENSMUSG00000004266	Ptpn6
ENSMUSG00000004268	Emg1
ENSMUSG00000004270	Lpcat3
ENSMUSG00000004285	Atp6v1f
ENSMUSG00000004317	Clcn5
ENSMUSG00000004319	Clcn3
ENSMUSG00000004341	Gpx6
ENSMUSG00000004347	Pde1c
ENSMUSG00000004356	Utp20
ENSMUSG00000004364	Cul3
ENSMUSG00000004371	Il11
ENSMUSG00000004383	Large1
ENSMUSG00000004393	Ddx56
ENSMUSG00000004394	Tmed4
ENSMUSG00000004415	Col26a1
ENSMUSG00000004446	Bid
ENSMUSG00000004451	Ralb
ENSMUSG00000004455	Ppp1cc
ENSMUSG00000004460	Dnajb11
ENSMUSG00000004462	Tbccd1
ENSMUSG00000004473	Clec11a
ENSMUSG00000004508	Gab2
ENSMUSG00000004530	Coro1c
ENSMUSG00000004535	Tax1bp1
ENSMUSG00000004542	Psg19
ENSMUSG00000004558	Ndrg2
ENSMUSG00000004561	Mettl17
ENSMUSG00000004562	Arhgef40
ENSMUSG00000004565	Pnpla6
ENSMUSG00000004567	Mcoln1
ENSMUSG00000004568	Arhgef18
ENSMUSG00000004591	Pkn2
ENSMUSG00000004609	Cd33
ENSMUSG00000004610	Etfb
ENSMUSG00000004612	Nkg7
ENSMUSG00000004626	Stxbp2
ENSMUSG00000004631	Sgce
